I260425 15:27:17.745382 826 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 15:27:17
I260425 15:27:52.897305 4012 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r20/3:/Table/1{6-7}] 85  applied snapshot b705f9bf from (n1,s1):1 at applied index 21 as write (total=28ms data=764 B excise=true ingestion=5@28ms)
I260425 15:27:53.536103 3966 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r48/3:/Table/4{4-5}] 86  applied snapshot 4a6f8615 from (n1,s1):1 at applied index 21 as write (total=18ms data=764 B excise=true ingestion=5@17ms)
I260425 15:27:53.865836 4133 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r45/3:/Table/4{1-2}] 87  applied snapshot 9c73ca2e from (n1,s1):1 at applied index 21 as write (total=31ms data=764 B excise=true ingestion=5@30ms)
I260425 15:27:54.284153 4194 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r40/3:/Table/3{6-7}] 88  applied snapshot c16847eb from (n1,s1):1 at applied index 21 as write (total=29ms data=764 B excise=true ingestion=5@28ms)
I260425 15:27:54.645740 4113 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r49/3:/Table/4{5-6}] 89  applied snapshot a3b70319 from (n1,s1):1 at applied index 21 as write (total=17ms data=764 B excise=true ingestion=5@17ms)
I260425 15:27:54.960299 4096 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r51/3:/Table/4{7-8}] 90  applied snapshot 9a8925b3 from (n1,s1):1 at applied index 29 as write (total=19ms data=4.1 KiB excise=true ingestion=5@18ms)
I260425 15:27:55.022549 1013 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r66/2:/Table/6{3-4},raft] 91  rejected lease request repl=(n3,s3):2 seq=2 start=1777130874.872983650,0 type=LeaseExpiration exp=1777130880.910060770,0 pro=1777130874.910060770,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777130874.872983650,0 type=LeaseExpiration exp=1777130880.910060770,0 pro=1777130874.910060770,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777130874.872983650,0 type=LeaseExpiration exp=1777130880.910060770,0 pro=1777130874.910060770,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777130874.872983650,0 type=LeaseExpiration exp=1777130880.910060770,0 pro=1777130874.910060770,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:56.034568 4279 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r43/3:/Table/{39-40}] 92  applied snapshot b3295dd4 from (n1,s1):1 at applied index 45 as write (total=20ms data=1.9 KiB excise=true ingestion=5@19ms)
I260425 15:27:56.686460 4324 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r42/3:/Table/3{8-9}] 93  applied snapshot 1d840051 from (n1,s1):1 at applied index 21 as write (total=16ms data=764 B excise=true ingestion=5@15ms)
I260425 15:27:57.034931 1048 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r20/3:/Table/1{6-7},raft] 94  rejected lease request repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:57.035197 4026 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r56/3:/Table/5{3-4}] 95  applied snapshot be07ce4e from (n1,s1):1 at applied index 22 as write (total=31ms data=764 B excise=true ingestion=5@30ms)
I260425 15:27:57.349315 4238 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r58/3:/Table/5{5-6}] 96  applied snapshot 21ddad09 from (n1,s1):1 at applied index 21 as write (total=18ms data=764 B excise=true ingestion=5@17ms)
I260425 15:27:57.998269 976 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r73/2:/Table/7{0-1},raft] 97  rejected lease request repl=(n3,s3):2 seq=2 start=1777130877.873898628,0 type=LeaseExpiration exp=1777130883.912603960,0 pro=1777130877.912603960,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777130877.873898628,0 type=LeaseExpiration exp=1777130883.912603960,0 pro=1777130877.912603960,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777130877.873898628,0 type=LeaseExpiration exp=1777130883.912603960,0 pro=1777130877.912603960,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777130877.873898628,0 type=LeaseExpiration exp=1777130883.912603960,0 pro=1777130877.912603960,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:58.440444 4482 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r61/3:/Table/5{8-9}] 98  applied snapshot 8d3e68df from (n1,s1):1 at applied index 21 as write (total=29ms data=764 B excise=true ingestion=5@29ms)
I260425 15:27:59.109749 4540 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r60/3:/Table/5{7-8}] 99  applied snapshot a1bff741 from (n1,s1):1 at applied index 22 as write (total=31ms data=764 B excise=true ingestion=5@30ms)
I260425 15:27:59.335279 4352 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r67/3:/Table/6{4-5}] 100  applied snapshot 3f6f2a9a from (n2,s2):2 at applied index 25 as write (total=28ms data=806 B excise=true ingestion=5@28ms)
I260425 15:27:59.832931 4521 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r65/3:/Table/6{2-3}] 101  applied snapshot 495cfcee from (n1,s1):1 at applied index 21 as write (total=31ms data=764 B excise=true ingestion=5@30ms)
I260425 15:28:00.840998 4606 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r69/3:/Table/6{6-7}] 102  applied snapshot 1c447d97 from (n1,s1):1 at applied index 22 as write (total=17ms data=764 B excise=true ingestion=5@16ms)
I260425 15:28:01.494384 4674 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r71/3:/Table/6{8-9}] 103  applied snapshot 1a40399c from (n1,s1):1 at applied index 36 as write (total=22ms data=1.1 KiB excise=true ingestion=5@22ms)
I260425 15:28:01.815962 4568 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r74/3:/Table/7{1-2}] 104  applied snapshot 62dca05b from (n1,s1):1 at applied index 28 as write (total=26ms data=983 B excise=true ingestion=5@25ms)
I260425 15:28:02.005416 1076 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r22/2:/Table/1{8-9},raft] 105  rejected lease request repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:02.471012 4696 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r79/3:/Table/7{6-7}] 106  applied snapshot 64443149 from (n1,s1):1 at applied index 21 as write (total=18ms data=764 B excise=true ingestion=5@17ms)
I260425 15:28:02.805400 4743 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r63/3:/Table/6{0-1}] 107  applied snapshot 0e3b7c20 from (n1,s1):1 at applied index 21 as write (total=32ms data=764 B excise=true ingestion=5@32ms)
I260425 15:28:03.007384 1030 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r43/3:/Table/{39-40},raft] 108  rejected lease request repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:03.531966 4785 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r78/3:/Table/7{5-6}] 109  applied snapshot f5bdfbbe from (n1,s1):1 at applied index 21 as write (total=20ms data=764 B excise=true ingestion=5@19ms)
I260425 15:28:04.655592 4860 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r82/3:/Table/{79-80}] 110  applied snapshot 68fb322a from (n1,s1):1 at applied index 71 as write (total=20ms data=27 KiB excise=true ingestion=5@19ms)
I260425 15:28:05.793854 4805 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r84/3:/Table/106{-/1/‹-248›…}] 111  applied snapshot 6b77b5b6 from (n1,s1):1 at applied index 126631 (total=99ms data=12 MiB excise=true ingestion=6@83ms)
I260425 15:28:06.719823 4814 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r85/3:/{Table/106/1/…-Max}] 112  applied snapshot 213839cd from (n1,s1):1 at applied index 58693 (total=91ms data=14 MiB excise=true ingestion=6@72ms)
I260425 15:28:10.014009 1094 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r23/3:/Table/{19-20},raft] 113  rejected lease request repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:16.014371 1010 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r82/3:/Table/{79-80},raft] 114  rejected lease request repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:17.017512 1047 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r68/2:/Table/6{5-6},raft] 115  rejected lease request repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:20.015102 976 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r9/3:/Table/{4-5},raft] 116  rejected lease request repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:22.054418 1074 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r62/2:/Table/{59-60},raft] 117  rejected lease request repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:23.024505 992 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r34/2:/NamespaceTable/{30-Max},raft] 118  rejected lease request repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:25.016560 984 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r17/3:/Table/1{3-4},raft] 119  rejected lease request repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:26.050037 1098 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r71/3:/Table/6{8-9},raft] 120  rejected lease request repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:33.019218 1039 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r36/3:/Table/3{2-3},raft] 121  rejected lease request repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request: ‹proposed under invalid lease›
I260425 15:29:18.980276 939 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r48/3:/Table/4{4-5},raft] 122  rejected lease request repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request: ‹proposed under invalid lease›
I260425 15:29:29.226101 1077 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r94/3:/{Table/106/1/…-Max},raft] 123  rejected lease request repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request; current lease repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request with repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request: ‹proposed under invalid lease›
I260425 15:33:32.331423 46761 15@kv/kvserver/rangefeed/unbuffered_registration.go:305 ⋮ [T1,Vsystem,n3,s3,r53/2:/Table/5{0-2},rangefeed] 124  no non-empty checkpoint found in 1 event(s) before transitioning to buffered sender
I260425 15:35:25.584547 1097 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-2›{‹7247›…-‹4895›…},raft] 125  rejected lease request repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request; current lease repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request with repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request: ‹proposed under invalid lease›
I260425 15:38:14.236133 1015 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 126  rejected lease request repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request; current lease repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request with repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request: ‹proposed under invalid lease›
I260425 15:48:48.106982 192552 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/3:/System/NodeLiveness{-Max}] 127  GC processing; score ‹queue=true with 1.05/fuzz(0.99)=1.07=valScaleScore(1.07)*deadFrac(1.00)+intentScore(0.00)›
I260425 15:48:48.106982 192552 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/3:/System/NodeLiveness{-Max}] 127 +‹likely last GC: never, 44 KiB non-live, curr. age 28 MiB*s, min exp. reduction: 1.8 MiB*s›; gcTimestamp=1777132124.232191970,0, oldThreshold=0,0, newThreshold=1777131524.232191970,0
I260425 15:48:48.110127 192552 15@kv/kvserver/mvcc_gc_queue.go:774 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/3:/System/NodeLiveness{-Max}] 128  GC complete; numKeysAffected=4, numRangeKeysAffected=0, keysReclaimedBytes=17336, valuesReclaimedBytes=16030
I260425 15:51:47.732552 1102 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹43902›…},raft] 129  slow non-blocking raft commit: commit-wait 148.028367ms sem 317ns
I260425 15:51:47.771192 1105 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r95/3:/Table/106/1/‹-2›{‹7247›…-‹4895›…},raft] 130  slow non-blocking raft commit: commit-wait 187.846229ms sem 193ns
I260425 15:51:47.774327 1104 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r90/3:/Table/106/1/{‹57023›…-‹71185›…},raft] 131  slow non-blocking raft commit: commit-wait 191.028882ms sem 292ns
I260425 15:51:57.349377 215843 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r31/2:/Table/2{7-8}] 132  GC processing; score ‹queue=true with 1.01/fuzz(0.97)=1.05=valScaleScore(1.74)*deadFrac(0.60)+intentScore(0.00)›
I260425 15:51:57.349377 215843 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r31/2:/Table/2{7-8}] 132 +‹likely last GC: never, 247 B non-live, curr. age 253 KiB*s, min exp. reduction: 108 KiB*s›; gcTimestamp=1777132313.266672328,0, oldThreshold=0,0, newThreshold=1777131713.266672328,0
I260425 15:51:57.481860 215843 15@kv/kvserver/mvcc_gc_queue.go:774 ⋮ [T1,Vsystem,n3,mvccGC,s3,r31/2:/Table/2{7-8}] 133  GC complete; numKeysAffected=3, numRangeKeysAffected=0, keysReclaimedBytes=254, valuesReclaimedBytes=295
I260425 15:55:47.901379 1013 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r98/3:/Table/106/1/{‹87515›…-‹19991›…},raft] 134  rejected lease request repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request; current lease repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request with repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request: ‹proposed under invalid lease›
I260425 15:55:58.549557 1104 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r94/3:/Table/106/1/{‹43902›…-‹57023›…},raft] 135  slow non-blocking raft commit: commit-wait 229.35787ms sem 461ns
I260425 15:55:58.549905 1103 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r89/3:/Table/106/1/‹-›{‹58865›…-‹47299›…},raft] 136  slow non-blocking raft commit: commit-wait 217.299353ms sem 218ns
I260425 15:55:58.550053 1102 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r96/3:/Table/106/1/{‹19991›…-‹31949›…},raft] 137  slow non-blocking raft commit: commit-wait 229.735914ms sem 298ns
I260425 15:56:39.903474 986 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/3:/Table/106/1/‹-›{‹14876›…-‹24895›…},raft] 138  raft ready handling: 0.68s [append=0.00s, apply=0.68s, sync=0.00s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 123ns sem 244ns]; node might be overloaded
I260425 15:56:39.903536 1096 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/3:/Table/106/1/‹-›{‹69747›…-‹58865›…},raft] 139  raft ready handling: 0.68s [append=0.00s, apply=0.68s, sync=0.00s, other=0.00s], wrote [append-batch=55 B, apply=606 B (3 in 3 batches), apply-write-bytes=360 B] pebble stats: [commit-wait 108ns sem 224ns]; node might be overloaded
I260425 15:56:39.903541 983 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r97/3:/Table/106/1/{‹31949›…-‹43902›…},raft] 140  raft ready handling: 0.68s [append=0.00s, apply=0.68s, other=0.00s], wrote [append-batch=55 B, apply=1.0 KiB (4)] pebble stats: [commit-wait 46.813µs sem 195ns]; node might be overloaded
I260425 15:56:39.903640 1082 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/3:/Table/106/1/‹-›{‹47299›…-‹27247›…},raft] 141  raft ready handling: 0.68s [append=0.00s, apply=0.00s, sync=0.68s, other=0.00s], wrote [append-batch=5.9 KiB, append-ent=4.9 KiB (19), ] pebble stats: [commit-wait 109ns sem 225ns]; node might be overloaded
