I260425 10:14:46.908430 882 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 10:14:46
I260425 10:33:00.842982 972 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 137  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=798 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 133ns sem 91ns]; node might be overloaded
I260425 10:33:00.843071 979 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹47815›…},raft] 138  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=6.2 KiB, append-ent=5.2 KiB (20), ] pebble stats: [commit-wait 48ns sem 253ns]; node might be overloaded
I260425 10:33:00.843149 1067 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹13362›…},raft] 139  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=328 B, append-ent=264 B (1), ] pebble stats: [commit-wait 99.456µs sem 185ns]; node might be overloaded
I260425 10:33:00.843151 1002 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹47760›…},raft] 140  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=332 B, append-ent=266 B (1), ] pebble stats: [commit-wait 96.298µs sem 200ns]; node might be overloaded
I260425 10:33:00.843309 1004 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 142  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 127ns sem 228ns]; node might be overloaded
I260425 10:33:00.843294 991 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 141  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), apply=1.0 KiB (4), apply-write-bytes=696 B] pebble stats: [commit-wait 203.781µs sem 147ns]; node might be overloaded
I260425 10:33:00.843371 1058 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-700›…},raft] 143  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=532 B (2)] pebble stats: [commit-wait 43.043µs sem 224ns]; node might be overloaded
I260425 10:33:00.843441 1036 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹25590›…},raft] 144  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=1.6 KiB (6)] pebble stats: [commit-wait 52.971µs sem 211ns]; node might be overloaded
I260425 10:36:07.945021 991 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 145  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=689 B, append-ent=530 B (2), apply=2.3 KiB (9), apply-write-bytes=1.5 KiB] pebble stats: [commit-wait 99ns wal-rot 516.953704ms sem 165ns]; node might be overloaded
I260425 10:36:07.945032 1052 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-700›…},raft] 146  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 67ns sem 242ns]; node might be overloaded
I260425 10:36:07.945241 1083 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹35887›…},raft] 147  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=798 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 94ns sem 308ns]; node might be overloaded
I260425 10:36:07.945361 1096 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹70187›…},raft] 148  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=56 B, apply=5.5 KiB (21), apply-write-bytes=3.6 KiB] pebble stats: [commit-wait 128ns sem 232ns]; node might be overloaded
I260425 10:36:07.945577 977 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 149  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=56 B, apply=532 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 203ns sem 110ns]; node might be overloaded
I260425 10:36:07.945579 992 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/2:/{Table/106/1/…-Max},raft] 150  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=56 B, apply=3.9 KiB (15), apply-write-bytes=2.5 KiB] pebble stats: [commit-wait 120ns sem 67ns]; node might be overloaded
I260425 10:36:07.945734 1006 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 151  raft ready handling: 0.51s [append=0.00s, apply=0.00s, sync=0.51s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=2.3 KiB (9), apply-write-bytes=1.5 KiB] pebble stats: [commit-wait 45ns sem 231ns]; node might be overloaded
I260425 10:36:07.945786 1065 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹13362›…},raft] 152  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 105.544µs sem 245ns]; node might be overloaded
I260425 10:36:07.945952 1035 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹25590›…},raft] 153  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 272µs sem 183ns]; node might be overloaded
I260425 10:36:07.945992 1000 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹47760›…},raft] 154  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=332 B, append-ent=266 B (1), ] pebble stats: [commit-wait 114.243µs sem 302ns]; node might be overloaded
I260425 10:36:07.946083 973 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹47815›…},raft] 155  raft ready handling: 0.52s [append=0.00s, apply=0.00s, sync=0.52s, other=0.00s], wrote [append-batch=56 B, apply=4.9 KiB (19), apply-write-bytes=3.2 KiB] pebble stats: [commit-wait 190.161µs sem 114ns]; node might be overloaded
I260425 10:36:26.546916 218956 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 156  GC processing; score ‹queue=true with 1.06/fuzz(0.99)=1.07=valScaleScore(1.08)*deadFrac(1.00)+intentScore(0.00)›
I260425 10:36:26.546916 218956 15@kv/kvserver/mvcc_gc_queue.go:694 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 156 +‹likely last GC: never, 44 KiB non-live, curr. age 28 MiB*s, min exp. reduction: 2.0 MiB*s›; gcTimestamp=1777113382.557964551,0, oldThreshold=0,0, newThreshold=1777112782.557964551,0
I260425 10:36:26.551282 218956 15@kv/kvserver/mvcc_gc_queue.go:774 ⋮ [T1,Vsystem,n3,mvccGC,s3,r3/2:/System/NodeLiveness{-Max}] 157  GC complete; numKeysAffected=4, numRangeKeysAffected=0, keysReclaimedBytes=17561, valuesReclaimedBytes=16237
I260425 10:38:26.182648 1114 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹70187›…},raft] 158  slow non-blocking raft commit: commit-wait 236.422383ms sem 340ns
I260425 10:38:26.183626 1113 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹35887›…},raft] 159  slow non-blocking raft commit: commit-wait 237.379489ms sem 117ns
I260425 10:38:26.184675 1112 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹13362›…},raft] 160  slow non-blocking raft commit: commit-wait 238.01653ms sem 183ns
I260425 10:38:39.333623 1114 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹70187›…},raft] 161  slow non-blocking raft commit: commit-wait 217.617436ms sem 344ns
I260425 10:38:39.333946 1112 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 162  slow non-blocking raft commit: commit-wait 218.159586ms sem 238ns
I260425 10:38:39.334217 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-700›…},raft] 163  slow non-blocking raft commit: commit-wait 166.428013ms sem 393ns
I260425 10:39:51.505767 1059 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-›{‹58926›…-‹47760›…},raft] 164  rejected lease request repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseLeader term=6 min-exp=1777113597.033187063,0 pro=1777113591.449068862,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseLeader term=6 min-exp=1777113597.033187063,0 pro=1777113591.449068862,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseLeader term=6 min-exp=1777113597.033187063,0 pro=1777113591.449068862,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777112140.933017580,0 type=LeaseLeader term=6 min-exp=1777113597.033187063,0 pro=1777113591.449068862,0 acq=Request: ‹proposed under invalid lease›
I260425 10:41:48.145832 1112 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/{‹70187›…-‹81216›…},raft] 165  slow non-blocking raft commit: commit-wait 194.871606ms sem 361ns
I260425 10:41:48.145886 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-›{‹58926›…-‹47760›…},raft] 166  slow non-blocking raft commit: commit-wait 194.821853ms sem 331ns
I260425 10:42:15.281886 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 167  slow non-blocking raft commit: commit-wait 284.200132ms sem 275ns
I260425 10:42:15.282462 1112 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/{‹70187›…-‹81216›…},raft] 168  slow non-blocking raft commit: commit-wait 284.660417ms sem 147ns
I260425 10:42:42.929645 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹36708›…},raft] 169  slow non-blocking raft commit: commit-wait 309.646243ms sem 304ns
I260425 10:42:42.931131 1114 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹25590›…},raft] 170  slow non-blocking raft commit: commit-wait 310.42514ms sem 332ns
I260425 10:42:57.172948 1111 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r4/2:/System/{NodeLive…-tsd},raft] 171  slow non-blocking raft commit: commit-wait 213.73693ms wal-rot 359.163216ms sem 378ns
I260425 10:42:57.351340 1113 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 172  slow non-blocking raft commit: commit-wait 391.57788ms sem 227ns
I260425 10:42:57.355825 1114 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹58997›…},raft] 173  slow non-blocking raft commit: commit-wait 394.749713ms sem 281ns
I260425 10:43:10.956430 1114 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹58997›…},raft] 174  slow non-blocking raft commit: commit-wait 281.005503ms sem 240ns
I260425 10:43:10.956562 1112 15@kv/kvserver/replica_raft.go:1821 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/{‹70187›…-‹81216›…},raft] 175  slow non-blocking raft commit: commit-wait 282.834024ms sem 117ns
I260425 10:44:07.390118 976 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 176  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=1.6 KiB, append-ent=1.3 KiB (5), apply=1.6 KiB (6), apply-write-bytes=1.0 KiB] pebble stats: [commit-wait 101ns wal-rot 789.421137ms sem 175ns]; node might be overloaded
I260425 10:44:07.390197 988 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 177  raft ready handling: 0.79s [append=0.00s, apply=0.00s, sync=0.79s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=2.1 KiB (8), apply-write-bytes=1.4 KiB] pebble stats: [commit-wait 92ns sem 324ns]; node might be overloaded
I260425 10:44:07.390369 1051 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r116/2:/Table/106/1/‹-›{‹58926›…-‹47760›…},raft] 178  raft ready handling: 0.79s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=1.0 KiB (4)] pebble stats: [commit-wait 72ns sem 110ns]; node might be overloaded
I260425 10:44:07.390383 1026 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/2:/Table/106/1/{‹58997›…-‹70187›…},raft] 179  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=265 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 5.990081ms sem 163ns]; node might be overloaded
I260425 10:44:07.390482 995 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/{‹70187›…-‹81216›…},raft] 180  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=3.6 KiB (14), apply-write-bytes=2.4 KiB] pebble stats: [commit-wait 5.959696ms sem 126ns]; node might be overloaded
I260425 10:44:07.390795 1031 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹25590›…},raft] 181  raft ready handling: 0.79s [append=0.00s, apply=0.78s, other=0.00s], wrote [append-batch=56 B, apply=795 B (3)] pebble stats: [commit-wait 6.055485ms sem 156ns]; node might be overloaded
I260425 10:44:07.390799 1104 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r87/2:/Table/106/1/{‹47815›…-‹58997›…},raft] 182  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=823 B, append-ent=611 B (3), apply=2.6 KiB (10), apply-write-bytes=1.7 KiB] pebble stats: [commit-wait 6.306312ms sem 129ns]; node might be overloaded
I260425 10:44:07.390805 1085 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹35887›…},raft] 183  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=2.6 KiB (10), apply-write-bytes=1.7 KiB] pebble stats: [commit-wait 6.333049ms sem 310ns]; node might be overloaded
I260425 10:44:07.390828 1036 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r107/2:/Table/106/1/{‹36708›…-‹47815›…},raft] 184  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=1.1 KiB, append-ent=871 B (4), apply=1.0 KiB (4), apply-write-bytes=696 B] pebble stats: [commit-wait 6.394719ms sem 154ns]; node might be overloaded
I260425 10:44:07.390858 1047 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r108/2:/{Table/106/1/…-Max},raft] 185  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=1006 B, append-ent=795 B (3), apply=2.8 KiB (11), apply-write-bytes=1.9 KiB] pebble stats: [commit-wait 6.30768ms sem 123ns]; node might be overloaded
I260425 10:44:07.390907 1066 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹13362›…},raft] 186  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=2.5 KiB, append-ent=2.1 KiB (8), apply=798 B (3)] pebble stats: [commit-wait 46.669µs sem 104ns]; node might be overloaded
I260425 10:44:07.391062 972 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹36708›…},raft] 187  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), apply=2.9 KiB (11), apply-write-bytes=1.9 KiB] pebble stats: [commit-wait 6.375796ms sem 205ns]; node might be overloaded
I260425 10:44:07.391077 996 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹58926›…},raft] 188  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=2.9 KiB, append-ent=2.3 KiB (9), apply=798 B (3)] pebble stats: [commit-wait 255.168µs sem 125ns]; node might be overloaded
I260425 10:44:07.391180 1052 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-811›…},raft] 189  raft ready handling: 0.79s [append=0.00s, apply=0.78s, other=0.00s], wrote [append-batch=56 B, apply=532 B (2)] pebble stats: [commit-wait 6.244944ms sem 145ns]; node might be overloaded
I260425 10:44:07.391287 998 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 190  raft ready handling: 0.79s [append=0.00s, apply=0.78s, sync=0.01s, other=0.00s], wrote [append-batch=1006 B, append-ent=795 B (3), apply=3.9 KiB (15), apply-write-bytes=2.5 KiB] pebble stats: [commit-wait 6.476557ms sem 278ns]; node might be overloaded
I260425 10:44:07.391347 1068 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r117/2:/Table/106/1/‹-›{‹81168›…-‹70088›…},raft] 191  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=3.8 KiB, append-ent=3.1 KiB (12), apply=795 B (3)] pebble stats: [commit-wait 47ns sem 177ns]; node might be overloaded
I260425 10:44:07.391359 1062 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r5/2:/System{/tsd-‹tse›},raft] 192  raft ready handling: 0.78s [append=0.00s, apply=0.00s, sync=0.78s, other=0.00s], wrote [append-batch=175 B, append-ent=73 B (1), ] pebble stats: [commit-wait 520.214µs sem 147ns]; node might be overloaded
W260425 10:44:21.457612 1048 15@kv/kvserver/spanlatch/manager.go:701 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-811›…},raft] 193  RecomputeStats [/Table/106] has held latch for 3s. Some possible causes are slow disk reads, slow raft replication, and expensive request processing.
I260425 10:44:41.230635 1036 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r115/2:/Table/106/1/{‹13362›…-‹25590›…},raft] 194  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 67ns wal-rot 524.733981ms sem 137ns]; node might be overloaded
I260425 10:44:41.230707 1061 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r117/2:/Table/106/1/‹-›{‹81168›…-‹70088›…},raft] 195  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 56ns sem 180ns]; node might be overloaded
I260425 10:44:41.230974 1087 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r118/2:/Table/106/1/‹-8›{‹5894›…-‹1168›…},raft] 196  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1003 B, append-ent=792 B (3), apply=792 B (3)] pebble stats: [commit-wait 60ns sem 169ns]; node might be overloaded
I260425 10:44:41.231118 1027 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r90/2:/Table/106/1/‹-›{‹35887›…-‹23960›…},raft] 197  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=5.6 KiB, append-ent=4.7 KiB (18), ] pebble stats: [commit-wait 112ns sem 148ns]; node might be overloaded
I260425 10:44:41.231338 1051 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r84/2:/Table/106{-/1/‹-858›…},raft] 198  raft ready handling: 0.53s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=798 B (3)] pebble stats: [commit-wait 107ns sem 127ns]; node might be overloaded
I260425 10:44:41.231577 985 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r89/2:/Table/106/1/{‹-1223›…-‹29565›…},raft] 199  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=372 B, append-ent=265 B (1), apply=1.3 KiB (5), apply-write-bytes=869 B] pebble stats: [commit-wait 74ns sem 268ns]; node might be overloaded
I260425 10:44:41.231735 965 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r88/2:/Table/106/1/‹-›{‹23960›…-‹12233›…},raft] 200  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=56 B, apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 15.429µs sem 72ns]; node might be overloaded
I260425 10:44:41.231811 995 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r105/2:/Table/106/1/{‹70187›…-‹81216›…},raft] 201  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=56 B, apply=1.8 KiB (7), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 82ns sem 166ns]; node might be overloaded
I260425 10:44:41.232234 1026 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r114/2:/Table/106/1/‹-›{‹70088›…-‹58926›…},raft] 202  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1017 B, append-ent=798 B (3), apply=266 B (1)] pebble stats: [commit-wait 80ns sem 169ns]; node might be overloaded
I260425 10:44:41.232495 996 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r106/2:/Table/106/1/{‹58997›…-‹70187›…},raft] 203  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=1.9 KiB, append-ent=1.6 KiB (6), apply=795 B (3), apply-write-bytes=522 B] pebble stats: [commit-wait 122ns sem 168ns]; node might be overloaded
I260425 10:44:41.232649 1076 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r86/2:/Table/106/1/‹-›{‹47760›…-‹35887›…},raft] 204  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=375 B, append-ent=266 B (1), apply=1.8 KiB (7), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 60ns sem 139ns]; node might be overloaded
I260425 10:44:41.232871 1066 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r85/2:/Table/106/1/{‹29565›…-‹13362›…},raft] 205  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 131.263µs sem 193ns]; node might be overloaded
I260425 10:44:41.232892 1042 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r107/2:/Table/106/1/{‹36708›…-‹47815›…},raft] 206  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=55 B, apply=1.3 KiB (5), apply-write-bytes=870 B] pebble stats: [commit-wait 146.415µs sem 73ns]; node might be overloaded
I260425 10:44:41.232901 1058 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r108/2:/{Table/106/1/…-Max},raft] 207  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=2.2 KiB, append-ent=1.8 KiB (7), apply=530 B (2), apply-write-bytes=348 B] pebble stats: [commit-wait 156.229µs sem 150ns]; node might be overloaded
I260425 10:44:41.232913 966 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n3,s3,r104/2:/Table/106/1/{‹25590›…-‹36708›…},raft] 208  raft ready handling: 0.53s [append=0.00s, apply=0.00s, sync=0.53s, other=0.00s], wrote [append-batch=56 B, apply=1.6 KiB (6), apply-write-bytes=1.0 KiB] pebble stats: [commit-wait 160.883µs sem 203ns]; node might be overloaded
