I260425 16:03:44.485414 787 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 16:03:44
I260425 16:04:38.746405 1056 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r6/2:/{System‹tse›-Table/0},raft] 80  rejected lease request repl=(n2,s2):2 seq=2 start=1777133078.457326533,0 type=LeaseExpiration exp=1777133084.525692337,0 pro=1777133078.525692337,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133078.457326533,0 type=LeaseExpiration exp=1777133084.525692337,0 pro=1777133078.525692337,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133078.457326533,0 type=LeaseExpiration exp=1777133084.525692337,0 pro=1777133078.525692337,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133078.457326533,0 type=LeaseExpiration exp=1777133084.525692337,0 pro=1777133078.525692337,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:38.996674 4695 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r10/3:/Table/{5-6}] 81  applied snapshot e2a03dec from (n3,s3):2 at applied index 40 as write (total=26ms data=1.2 KiB excise=true ingestion=5@25ms)
I260425 16:04:39.409748 4653 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r8/3:/Table/{3-4}] 82  applied snapshot bbb66fb3 from (n1,s1):1 at applied index 34 as write (total=24ms data=90 KiB excise=true ingestion=5@23ms)
I260425 16:04:40.138293 4867 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r51/3:/Table/4{7-8}] 83  applied snapshot e5b1352c from (n3,s3):2 at applied index 37 as write (total=23ms data=4.2 KiB excise=true ingestion=5@22ms)
I260425 16:04:40.713421 1014 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r27/2:/Table/2{3-4},raft] 84  rejected lease request repl=(n2,s2):2 seq=2 start=1777133080.415983574,0 type=LeaseExpiration exp=1777133086.488992682,0 pro=1777133080.488992682,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133080.415983574,0 type=LeaseExpiration exp=1777133086.488992682,0 pro=1777133080.488992682,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133080.415983574,0 type=LeaseExpiration exp=1777133086.488992682,0 pro=1777133080.488992682,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133080.415983574,0 type=LeaseExpiration exp=1777133086.488992682,0 pro=1777133080.488992682,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:41.134436 4826 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r3/3:/System/NodeLiveness{-Max}] 85  applied snapshot bdbc53f9 from (n1,s1):1 at applied index 97 as write (total=64ms data=3.1 KiB excise=true ingestion=5@64ms)
I260425 16:04:42.332359 3915 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r60/3:/Table/5{7-8}] 86  applied snapshot feff9fc2 from (n3,s3):2 at applied index 25 as write (total=67ms data=806 B excise=true ingestion=5@67ms)
I260425 16:04:42.658794 5003 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r9/3:/Table/{4-5}] 87  applied snapshot ddeb8d31 from (n1,s1):1 at applied index 26 as write (total=65ms data=941 B excise=true ingestion=5@64ms)
I260425 16:04:42.773116 974 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r82/2:/Table/{79-80},raft] 88  rejected lease request repl=(n2,s2):2 seq=2 start=1777133082.416919942,0 type=LeaseExpiration exp=1777133088.508464906,0 pro=1777133082.508464906,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133082.416919942,0 type=LeaseExpiration exp=1777133088.508464906,0 pro=1777133082.508464906,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133082.416919942,0 type=LeaseExpiration exp=1777133088.508464906,0 pro=1777133082.508464906,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133082.416919942,0 type=LeaseExpiration exp=1777133088.508464906,0 pro=1777133082.508464906,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:43.362468 4782 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r15/3:/Table/1{1-2}] 89  applied snapshot 9726b5ed from (n1,s1):1 at applied index 235 as write (total=64ms data=3.4 KiB excise=true ingestion=5@64ms)
I260425 16:04:44.080391 5143 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r23/3:/Table/{19-20}] 90  applied snapshot 3353ca5e from (n1,s1):1 at applied index 21 as write (total=67ms data=764 B excise=true ingestion=5@67ms)
I260425 16:04:45.807335 955 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r17/2:/Table/1{3-4},raft] 91  rejected lease request repl=(n3,s3):3 seq=2 start=1777133085.419502187,0 type=LeaseExpiration exp=1777133091.557551777,0 pro=1777133085.557551777,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777133085.419502187,0 type=LeaseExpiration exp=1777133091.557551777,0 pro=1777133085.557551777,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777133085.419502187,0 type=LeaseExpiration exp=1777133091.557551777,0 pro=1777133085.557551777,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777133085.419502187,0 type=LeaseExpiration exp=1777133091.557551777,0 pro=1777133085.557551777,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:46.017344 5269 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r16/3:/Table/1{2-3}] 92  applied snapshot 62d25da2 from (n1,s1):1 at applied index 69 as write (total=66ms data=11 KiB excise=true ingestion=5@66ms)
I260425 16:04:46.693177 1010 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r35/2:/{NamespaceTab…-Table/32},raft] 93  rejected lease request repl=(n2,s2):2 seq=2 start=1777133086.419784111,0 type=LeaseExpiration exp=1777133092.469774486,0 pro=1777133086.469774486,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133086.419784111,0 type=LeaseExpiration exp=1777133092.469774486,0 pro=1777133086.469774486,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133086.419784111,0 type=LeaseExpiration exp=1777133092.469774486,0 pro=1777133086.469774486,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133086.419784111,0 type=LeaseExpiration exp=1777133092.469774486,0 pro=1777133086.469774486,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:47.395495 5294 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r25/3:/Table/2{1-2}] 94  applied snapshot d549f9b9 from (n1,s1):1 at applied index 26 as write (total=64ms data=1.0 KiB excise=true ingestion=5@64ms)
I260425 16:04:48.110384 5411 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r29/3:/Table/2{5-6}] 95  applied snapshot 2aa1ae20 from (n1,s1):1 at applied index 21 as write (total=68ms data=764 B excise=true ingestion=5@61ms)
I260425 16:04:48.263350 5278 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r66/3:/Table/6{3-4}] 96  applied snapshot 674fcaee from (n3,s3):2 at applied index 25 as write (total=77ms data=828 B excise=true ingestion=5@76ms)
I260425 16:04:48.813464 5216 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r34/3:/NamespaceTable/{30-Max}] 97  applied snapshot 7f703e4d from (n1,s1):1 at applied index 30 as write (total=66ms data=3.1 KiB excise=true ingestion=5@66ms)
I260425 16:04:49.265826 5484 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r69/3:/Table/6{6-7}] 98  applied snapshot c3af5981 from (n3,s3):2 at applied index 26 as write (total=20ms data=806 B excise=true ingestion=5@19ms)
I260425 16:04:49.746075 1027 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r4/2:/System/{NodeLive…-tsd},raft] 99  rejected lease request repl=(n2,s2):2 seq=2 start=1777133089.482106746,0 type=LeaseExpiration exp=1777133095.560538001,0 pro=1777133089.560538001,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133089.482106746,0 type=LeaseExpiration exp=1777133095.560538001,0 pro=1777133089.560538001,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133089.482106746,0 type=LeaseExpiration exp=1777133095.560538001,0 pro=1777133089.560538001,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133089.482106746,0 type=LeaseExpiration exp=1777133095.560538001,0 pro=1777133089.560538001,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:50.396500 5513 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r40/3:/Table/3{6-7}] 100  applied snapshot 850c0d61 from (n1,s1):1 at applied index 21 as write (total=79ms data=764 B excise=true ingestion=5@79ms)
I260425 16:04:50.691829 966 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r25/3:/Table/2{1-2},raft] 101  rejected lease request repl=(n3,s3):2 seq=2 start=1777133090.422420174,0 type=LeaseExpiration exp=1777133096.479536501,0 pro=1777133090.479536501,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133090.422420174,0 type=LeaseExpiration exp=1777133096.479536501,0 pro=1777133090.479536501,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133090.422420174,0 type=LeaseExpiration exp=1777133096.479536501,0 pro=1777133090.479536501,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133090.422420174,0 type=LeaseExpiration exp=1777133096.479536501,0 pro=1777133090.479536501,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:51.142351 5639 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r37/3:/Table/3{3-4}] 102  applied snapshot 9d9dfad1 from (n1,s1):1 at applied index 21 as write (total=62ms data=764 B excise=true ingestion=5@62ms)
I260425 16:04:51.713393 953 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r48/2:/Table/4{4-5},raft] 103  rejected lease request repl=(n2,s2):2 seq=2 start=1777133091.423091545,0 type=LeaseExpiration exp=1777133097.486760603,0 pro=1777133091.486760603,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133091.423091545,0 type=LeaseExpiration exp=1777133097.486760603,0 pro=1777133091.486760603,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133091.423091545,0 type=LeaseExpiration exp=1777133097.486760603,0 pro=1777133091.486760603,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133091.423091545,0 type=LeaseExpiration exp=1777133097.486760603,0 pro=1777133091.486760603,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:52.589334 5695 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r41/3:/Table/3{7-8}] 104  applied snapshot 8dc9c380 from (n1,s1):1 at applied index 57 as write (total=63ms data=1.8 KiB excise=true ingestion=5@63ms)
I260425 16:04:54.277248 5987 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r42/3:/Table/3{8-9}] 105  applied snapshot 61fa9220 from (n1,s1):1 at applied index 21 as write (total=64ms data=764 B excise=true ingestion=5@64ms)
I260425 16:04:55.861688 6101 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r43/3:/Table/{39-40}] 106  applied snapshot 0730ce90 from (n1,s1):1 at applied index 65 as write (total=65ms data=2.9 KiB excise=true ingestion=5@64ms)
I260425 16:04:56.491461 6144 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r71/3:/Table/6{8-9}] 107  applied snapshot feec8812 from (n3,s3):2 at applied index 97 as write (total=65ms data=2.6 KiB excise=true ingestion=5@65ms)
I260425 16:04:57.232330 6247 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r49/3:/Table/4{5-6}] 108  applied snapshot 6cb3ec0b from (n1,s1):1 at applied index 21 as write (total=64ms data=764 B excise=true ingestion=5@64ms)
I260425 16:04:57.725328 996 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r34/3:/NamespaceTable/{30-Max},raft] 109  rejected lease request repl=(n3,s3):2 seq=2 start=1777133097.425131955,0 type=LeaseExpiration exp=1777133103.476612764,0 pro=1777133097.476612764,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133097.425131955,0 type=LeaseExpiration exp=1777133103.476612764,0 pro=1777133097.476612764,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133097.425131955,0 type=LeaseExpiration exp=1777133103.476612764,0 pro=1777133097.476612764,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133097.425131955,0 type=LeaseExpiration exp=1777133103.476612764,0 pro=1777133097.476612764,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:57.933416 6291 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r53/3:/Table/5{0-1}] 110  applied snapshot 3e7c436c from (n1,s1):1 at applied index 21 as write (total=64ms data=764 B excise=true ingestion=5@64ms)
I260425 16:04:58.695312 1067 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r15/3:/Table/1{1-2},raft] 111  rejected lease request repl=(n2,s2):3 seq=2 start=1777133098.425536794,0 type=LeaseExpiration exp=1777133104.489353939,0 pro=1777133098.489353939,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777133098.425536794,0 type=LeaseExpiration exp=1777133104.489353939,0 pro=1777133098.489353939,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777133098.425536794,0 type=LeaseExpiration exp=1777133104.489353939,0 pro=1777133098.489353939,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777133098.425536794,0 type=LeaseExpiration exp=1777133104.489353939,0 pro=1777133098.489353939,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:59.422547 6427 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r57/3:/Table/5{4-5}] 112  applied snapshot b2968134 from (n1,s1):1 at applied index 250 as write (total=123ms data=49 KiB excise=true ingestion=5@123ms)
I260425 16:04:59.707622 960 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r81/2:/Table/7{8-9},raft] 113  rejected lease request repl=(n2,s2):2 seq=2 start=1777133099.425941120,0 type=LeaseExpiration exp=1777133105.479999126,0 pro=1777133099.479999126,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133099.425941120,0 type=LeaseExpiration exp=1777133105.479999126,0 pro=1777133099.479999126,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133099.425941120,0 type=LeaseExpiration exp=1777133105.479999126,0 pro=1777133099.479999126,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133099.425941120,0 type=LeaseExpiration exp=1777133105.479999126,0 pro=1777133099.479999126,0 acq=Request: ‹proposed under invalid lease›
I260425 16:05:00.012632 6571 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r56/3:/Table/5{3-4}] 114  applied snapshot 9ca8e7cd from (n1,s1):1 at applied index 21 as write (total=20ms data=764 B excise=true ingestion=5@19ms)
I260425 16:05:01.304545 6773 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r59/3:/Table/5{6-7}] 115  applied snapshot 7f6a1484 from (n1,s1):1 at applied index 22 as write (total=29ms data=764 B excise=true ingestion=5@29ms)
I260425 16:05:04.162354 1013 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r19/2:/Table/1{5-6},raft] 116  rejected lease request repl=(n2,s2):2 seq=2 start=1777133103.426663325,0 type=LeaseExpiration exp=1777133109.998007572,0 pro=1777133103.998007572,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133103.426663325,0 type=LeaseExpiration exp=1777133109.998007572,0 pro=1777133103.998007572,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133103.426663325,0 type=LeaseExpiration exp=1777133109.998007572,0 pro=1777133103.998007572,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133103.426663325,0 type=LeaseExpiration exp=1777133109.998007572,0 pro=1777133103.998007572,0 acq=Request: ‹proposed under invalid lease›
I260425 16:05:06.780120 998 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r74/2:/Table/7{1-2},raft] 117  rejected lease request repl=(n2,s2):2 seq=2 start=1777133106.475493114,0 type=LeaseExpiration exp=1777133112.553865979,0 pro=1777133106.553865979,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133106.475493114,0 type=LeaseExpiration exp=1777133112.553865979,0 pro=1777133106.553865979,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133106.475493114,0 type=LeaseExpiration exp=1777133112.553865979,0 pro=1777133106.553865979,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133106.475493114,0 type=LeaseExpiration exp=1777133112.553865979,0 pro=1777133106.553865979,0 acq=Request: ‹proposed under invalid lease›
I260425 16:05:08.431575 7216 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r75/3:/Table/7{2-3}] 118  applied snapshot ba37551d from (n1,s1):1 at applied index 21 as write (total=63ms data=764 B excise=true ingestion=5@63ms)
I260425 16:05:10.565645 7697 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r78/3:/Table/7{5-6}] 119  applied snapshot 9a5199ed from (n1,s1):1 at applied index 21 as write (total=30ms data=764 B excise=true ingestion=5@29ms)
I260425 16:05:11.200418 7701 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r77/3:/Table/7{4-5}] 120  applied snapshot 8e929ce5 from (n1,s1):1 at applied index 21 as write (total=36ms data=764 B excise=true ingestion=5@35ms)
I260425 16:05:11.738218 1023 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r76/2:/Table/7{3-4},raft] 121  rejected lease request repl=(n3,s3):3 seq=2 start=1777133111.432660170,0 type=LeaseExpiration exp=1777133117.581896447,0 pro=1777133111.581896447,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777133111.432660170,0 type=LeaseExpiration exp=1777133117.581896447,0 pro=1777133111.581896447,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777133111.432660170,0 type=LeaseExpiration exp=1777133117.581896447,0 pro=1777133111.581896447,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777133111.432660170,0 type=LeaseExpiration exp=1777133117.581896447,0 pro=1777133111.581896447,0 acq=Request: ‹proposed under invalid lease›
I260425 16:05:11.755524 7833 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r83/3:/Table/{80-106}] 122  applied snapshot 3ac37f5d from (n1,s1):1 at applied index 25 as write (total=28ms data=833 B excise=true ingestion=5@28ms)
I260425 16:05:12.405520 8061 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r80/3:/Table/7{7-8}] 123  applied snapshot 6ff4b540 from (n1,s1):1 at applied index 211 as write (total=30ms data=3.5 KiB excise=true ingestion=5@30ms)
I260425 16:07:36.731883 1043 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r85/2:/{Table/106/1/…-Max},raft] 124  rejected lease request repl=(n2,s2):2 seq=2 start=1777133256.409456001,0 type=LeaseExpiration exp=1777133262.654244772,0 pro=1777133256.654244772,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777133256.409456001,0 type=LeaseExpiration exp=1777133262.654244772,0 pro=1777133256.654244772,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777133256.409456001,0 type=LeaseExpiration exp=1777133262.654244772,0 pro=1777133256.654244772,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777133256.409456001,0 type=LeaseExpiration exp=1777133262.654244772,0 pro=1777133256.654244772,0 acq=Request: ‹proposed under invalid lease›
I260425 16:08:38.121622 1045 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r85/2:/{Table/106/1/…-Max},raft] 125  rejected lease request repl=(n3,s3):3 seq=3 start=1777133317.788491788,0 type=LeaseLeader term=8 min-exp=1777133323.970801048,0 pro=1777133318.078962355,0 acq=Request; current lease repl=(n3,s3):3 seq=3 start=1777133317.788491788,0 type=LeaseLeader term=8 min-exp=1777133323.970801048,0 pro=1777133318.078962355,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=3 start=1777133317.788491788,0 type=LeaseLeader term=8 min-exp=1777133323.970801048,0 pro=1777133318.078962355,0 acq=Request with repl=(n3,s3):3 seq=3 start=1777133317.788491788,0 type=LeaseLeader term=8 min-exp=1777133323.970801048,0 pro=1777133318.078962355,0 acq=Request: ‹proposed under invalid lease›
I260425 16:08:51.082901 1047 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r5/3:/System{/tsd-‹tse›},raft] 126  rejected lease request repl=(n2,s2):3 seq=3 start=1777133330.898838403,0 type=LeaseExpiration exp=1777133336.991247121,0 pro=1777133330.991247121,0 acq=Request; current lease repl=(n2,s2):3 seq=3 start=1777133330.898838403,0 type=LeaseExpiration exp=1777133336.991247121,0 pro=1777133330.991247121,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=3 start=1777133330.898838403,0 type=LeaseExpiration exp=1777133336.991247121,0 pro=1777133330.991247121,0 acq=Request with repl=(n2,s2):3 seq=3 start=1777133330.898838403,0 type=LeaseExpiration exp=1777133336.991247121,0 pro=1777133330.991247121,0 acq=Request: ‹proposed under invalid lease›
I260425 16:12:09.500934 1034 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r85/2:/Table/106/1/{‹-2265›…-‹22784›…},raft] 127  rejected lease request repl=(n2,s2):2 seq=4 start=1777133529.294407852,0 type=LeaseExpiration exp=1777133535.472981410,0 pro=1777133529.472981410,0 acq=Request; current lease repl=(n2,s2):2 seq=4 start=1777133529.294407852,0 type=LeaseExpiration exp=1777133535.472981410,0 pro=1777133529.472981410,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=4 start=1777133529.294407852,0 type=LeaseExpiration exp=1777133535.472981410,0 pro=1777133529.472981410,0 acq=Request with repl=(n2,s2):2 seq=4 start=1777133529.294407852,0 type=LeaseExpiration exp=1777133535.472981410,0 pro=1777133529.472981410,0 acq=Request: ‹proposed under invalid lease›
I260425 16:12:09.669676 1077 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r95/2:/Table/106/1/{‹22784›…-‹47257›…},raft] 128  rejected lease request repl=(n2,s2):2 seq=4 start=1777133529.473973714,0 type=LeaseExpiration exp=1777133535.624733732,0 pro=1777133529.624733732,0 acq=Request; current lease repl=(n2,s2):2 seq=4 start=1777133529.473973714,0 type=LeaseExpiration exp=1777133535.624733732,0 pro=1777133529.624733732,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=4 start=1777133529.473973714,0 type=LeaseExpiration exp=1777133535.624733732,0 pro=1777133529.624733732,0 acq=Request with repl=(n2,s2):2 seq=4 start=1777133529.473973714,0 type=LeaseExpiration exp=1777133535.624733732,0 pro=1777133529.624733732,0 acq=Request: ‹proposed under invalid lease›
I260425 16:12:20.294884 42054 15@kv/kvserver/rangefeed/unbuffered_registration.go:305 ⋮ [T1,Vsystem,n2,s2,r66/3:/Table/{63-106},rangefeed] 129  no non-empty checkpoint found in 1 event(s) before transitioning to buffered sender
I260425 16:12:40.654549 1049 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r85/2:/Table/106/1/{‹-2265›…-‹22784›…},raft] 130  rejected lease request repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request; current lease repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request with repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request: ‹proposed under invalid lease›
I260425 16:12:40.662416 1049 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r85/2:/Table/106/1/{‹-2265›…-‹22784›…},raft] 131  rejected lease request repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request; current lease repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request with repl=(n3,s3):3 seq=5 start=1777133560.407339263,0 type=LeaseExpiration exp=1777133566.591861652,0 pro=1777133560.591861652,0 acq=Request: ‹proposed under invalid lease›
I260425 16:38:49.791425 1048 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r125/2:/Table/106/1/‹-›{‹80742›…-‹69257›…},raft] 132  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=330 B, append-ent=265 B (1), ] pebble stats: [commit-wait 63ns wal-rot 564.026244ms sem 229ns]; node might be overloaded
I260425 16:38:49.791546 974 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r98/2:/Table/106/1/{‹58895›…-‹70511›…},raft] 133  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 123ns sem 128ns]; node might be overloaded
I260425 16:38:49.791562 1068 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r95/2:/Table/106/1/{‹22784›…-‹35032›…},raft] 134  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 74ns sem 131ns]; node might be overloaded
I260425 16:38:49.791781 1027 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r84/2:/Table/106{-/1/‹-807›…},raft] 135  raft ready handling: 0.56s [append=0.00s, apply=0.00s, sync=0.56s, other=0.00s], wrote [append-batch=331 B, append-ent=266 B (1), ] pebble stats: [commit-wait 24.043µs sem 230ns]; node might be overloaded
