I260425 15:27:17.714199 835 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 15:27:17
I260425 15:27:49.004427 1046 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r75/2:/Table/7{2-3},raft] 83  rejected lease request repl=(n2,s2):2 seq=2 start=1777130868.870472461,0 type=LeaseExpiration exp=1777130874.899562800,0 pro=1777130868.899562800,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130868.870472461,0 type=LeaseExpiration exp=1777130874.899562800,0 pro=1777130868.899562800,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130868.870472461,0 type=LeaseExpiration exp=1777130874.899562800,0 pro=1777130868.899562800,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130868.870472461,0 type=LeaseExpiration exp=1777130874.899562800,0 pro=1777130868.899562800,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:49.164330 4164 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r15/3:/Table/1{1-2}] 84  applied snapshot 76418808 from (n1,s1):1 at applied index 220 as write (total=32ms data=3.2 KiB excise=true ingestion=5@32ms)
I260425 15:27:50.169339 4293 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r29/3:/Table/2{5-6}] 85  applied snapshot b88cec39 from (n1,s1):1 at applied index 21 as write (total=33ms data=764 B excise=true ingestion=5@33ms)
I260425 15:27:50.351467 4062 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r46/3:/Table/4{2-3}] 86  applied snapshot 1756d396 from (n3,s3):2 at applied index 25 as write (total=30ms data=806 B excise=true ingestion=5@30ms)
I260425 15:27:51.230382 4313 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r33/3:/{Table/29-NamespaceTab…}] 87  applied snapshot eb6c4a8d from (n1,s1):1 at applied index 21 as write (total=31ms data=764 B excise=true ingestion=5@31ms)
I260425 15:27:51.568527 4319 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r34/3:/NamespaceTable/{30-Max}] 88  applied snapshot 44d964f1 from (n1,s1):1 at applied index 29 as write (total=32ms data=3.0 KiB excise=true ingestion=5@32ms)
I260425 15:27:52.221529 4439 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r30/3:/Table/2{6-7}] 89  applied snapshot 21ee9ac1 from (n1,s1):1 at applied index 21 as write (total=29ms data=764 B excise=true ingestion=5@29ms)
I260425 15:27:52.572380 4384 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r37/3:/Table/3{3-4}] 90  applied snapshot 370278be from (n1,s1):1 at applied index 21 as write (total=30ms data=764 B excise=true ingestion=5@30ms)
I260425 15:27:53.240748 4496 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r47/3:/Table/4{3-4}] 91  applied snapshot 7c15f8ab from (n1,s1):1 at applied index 21 as write (total=32ms data=764 B excise=true ingestion=5@31ms)
I260425 15:27:55.267748 4728 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r52/3:/Table/{48-50}] 92  applied snapshot 7c1ccfcb from (n1,s1):1 at applied index 21 as write (total=12ms data=787 B excise=true ingestion=5@11ms)
I260425 15:27:55.429065 4729 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r66/3:/Table/6{3-4}] 93  applied snapshot 5b64f4f3 from (n3,s3):2 at applied index 25 as write (total=41ms data=828 B excise=true ingestion=5@40ms)
I260425 15:27:55.671335 4786 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r50/3:/Table/4{6-7}] 94  applied snapshot 69e5df02 from (n1,s1):1 at applied index 24 as write (total=41ms data=1.1 KiB excise=true ingestion=5@41ms)
I260425 15:27:56.369626 4867 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r41/3:/Table/3{7-8}] 95  applied snapshot 04fe78df from (n1,s1):1 at applied index 31 as write (total=32ms data=1.4 KiB excise=true ingestion=5@32ms)
I260425 15:27:57.030326 1052 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r20/2:/Table/1{6-7},raft] 96  rejected lease request repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130876.873678239,0 type=LeaseExpiration exp=1777130882.912765084,0 pro=1777130876.912765084,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:57.697104 4965 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r55/3:/Table/5{2-3}] 97  applied snapshot 60e46946 from (n1,s1):1 at applied index 21 as write (total=33ms data=764 B excise=true ingestion=5@32ms)
I260425 15:27:58.058495 4902 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r59/3:/Table/5{6-7}] 98  applied snapshot 1059f6aa from (n1,s1):1 at applied index 22 as write (total=32ms data=764 B excise=true ingestion=5@32ms)
I260425 15:27:58.276448 5005 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r73/3:/Table/7{0-1}] 99  applied snapshot 43e9fe85 from (n3,s3):2 at applied index 36 as write (total=32ms data=806 B excise=true ingestion=5@32ms)
I260425 15:27:58.770685 5016 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r62/3:/Table/{59-60}] 100  applied snapshot a5a3b316 from (n1,s1):1 at applied index 21 as write (total=30ms data=764 B excise=true ingestion=5@30ms)
I260425 15:27:59.012145 1048 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r67/2:/Table/6{4-5},raft] 101  rejected lease request repl=(n2,s2):2 seq=2 start=1777130878.874437881,0 type=LeaseExpiration exp=1777130884.900957487,0 pro=1777130878.900957487,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130878.874437881,0 type=LeaseExpiration exp=1777130884.900957487,0 pro=1777130878.900957487,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130878.874437881,0 type=LeaseExpiration exp=1777130884.900957487,0 pro=1777130878.900957487,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130878.874437881,0 type=LeaseExpiration exp=1777130884.900957487,0 pro=1777130878.900957487,0 acq=Request: ‹proposed under invalid lease›
I260425 15:27:59.506390 4913 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r68/3:/Table/6{5-6}] 102  applied snapshot 48427fc4 from (n1,s1):1 at applied index 21 as write (total=28ms data=764 B excise=true ingestion=5@28ms)
I260425 15:28:00.173569 5202 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r64/3:/Table/6{1-2}] 103  applied snapshot 33355232 from (n1,s1):1 at applied index 21 as write (total=30ms data=764 B excise=true ingestion=5@30ms)
I260425 15:28:00.523580 5144 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r72/3:/Table/{69-70}] 104  applied snapshot de6b26d8 from (n1,s1):1 at applied index 34 as write (total=32ms data=1.0 KiB excise=true ingestion=5@32ms)
I260425 15:28:01.190479 5239 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r70/3:/Table/6{7-8}] 105  applied snapshot a1d40513 from (n1,s1):1 at applied index 22 as write (total=33ms data=764 B excise=true ingestion=5@33ms)
I260425 15:28:02.005534 1090 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r22/3:/Table/1{8-9},raft] 106  rejected lease request repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777130881.875054087,0 type=LeaseExpiration exp=1777130887.901483533,0 pro=1777130881.901483533,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:02.168088 5319 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r80/3:/Table/7{7-8}] 107  applied snapshot 68ae8c14 from (n1,s1):1 at applied index 21 as write (total=32ms data=764 B excise=true ingestion=5@32ms)
I260425 15:28:03.007506 1045 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r43/2:/Table/{39-40},raft] 108  rejected lease request repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130882.875711963,0 type=LeaseExpiration exp=1777130888.904551975,0 pro=1777130882.904551975,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:03.191327 5326 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r83/3:/Table/{80-106}] 109  applied snapshot c77e537f from (n1,s1):1 at applied index 25 as write (total=30ms data=833 B excise=true ingestion=5@30ms)
I260425 15:28:03.951574 5474 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r77/3:/Table/7{4-5}] 110  applied snapshot ed264e5f from (n1,s1):1 at applied index 21 as write (total=32ms data=764 B excise=true ingestion=5@32ms)
I260425 15:28:04.335636 5387 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r81/3:/Table/7{8-9}] 111  applied snapshot def840aa from (n1,s1):1 at applied index 21 as write (total=30ms data=764 B excise=true ingestion=5@30ms)
I260425 15:28:04.995473 5392 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n2,s2,r76/3:/Table/7{3-4}] 112  applied snapshot b70d3a04 from (n1,s1):1 at applied index 22 as write (total=30ms data=764 B excise=true ingestion=5@30ms)
I260425 15:28:10.012442 1099 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r23/2:/Table/{19-20},raft] 113  rejected lease request repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130889.878645324,0 type=LeaseExpiration exp=1777130895.908614138,0 pro=1777130889.908614138,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:16.008452 1014 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r82/2:/Table/{79-80},raft] 114  rejected lease request repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request; current lease repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request with repl=(n3,s3):3 seq=2 start=1777130895.880805168,0 type=LeaseExpiration exp=1777130901.910635650,0 pro=1777130895.910635650,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:17.025960 1054 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r68/3:/Table/6{5-6},raft] 115  rejected lease request repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130896.881754889,0 type=LeaseExpiration exp=1777130902.913808837,0 pro=1777130896.913808837,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:20.010121 1001 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r9/2:/Table/{4-5},raft] 116  rejected lease request repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130899.882020631,0 type=LeaseExpiration exp=1777130905.911625646,0 pro=1777130899.911625646,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:22.032675 1085 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r62/3:/Table/{59-60},raft] 117  rejected lease request repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130901.885402184,0 type=LeaseExpiration exp=1777130907.918357179,0 pro=1777130901.918357179,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:23.024430 1016 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r34/3:/NamespaceTable/{30-Max},raft] 118  rejected lease request repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request; current lease repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request; err: cannot replace lease repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request with repl=(n2,s2):3 seq=2 start=1777130902.885742157,0 type=LeaseExpiration exp=1777130908.912994574,0 pro=1777130902.912994574,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:25.011805 991 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r17/2:/Table/1{3-4},raft] 119  rejected lease request repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130904.887282002,0 type=LeaseExpiration exp=1777130910.905663725,0 pro=1777130904.905663725,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:26.040476 1107 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r71/2:/Table/6{8-9},raft] 120  rejected lease request repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130905.912265049,0 type=LeaseExpiration exp=1777130911.939513891,0 pro=1777130905.939513891,0 acq=Request: ‹proposed under invalid lease›
I260425 15:28:33.004696 1063 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r36/2:/Table/3{2-3},raft] 121  rejected lease request repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130912.889972861,0 type=LeaseExpiration exp=1777130918.914785048,0 pro=1777130912.914785048,0 acq=Request: ‹proposed under invalid lease›
I260425 15:29:18.980069 978 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r48/2:/Table/4{4-5},raft] 122  rejected lease request repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request; current lease repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request with repl=(n2,s2):2 seq=2 start=1777130958.913000712,0 type=LeaseExpiration exp=1777130964.925981741,0 pro=1777130958.925981741,0 acq=Request: ‹proposed under invalid lease›
I260425 15:29:29.228837 1091 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r94/2:/{Table/106/1/…-Max},raft] 123  rejected lease request repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request; current lease repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request with repl=(n2,s2):2 seq=5 start=1777130969.104746349,0 type=LeaseExpiration exp=1777130975.181457757,0 pro=1777130969.181457757,0 acq=Request: ‹proposed under invalid lease›
I260425 15:34:22.317271 52669 15@kv/kvserver/rangefeed/unbuffered_registration.go:305 ⋮ [T1,Vsystem,n2,s2,r7/3:/Table/{0-4},rangefeed] 124  no non-empty checkpoint found in 1 event(s) before transitioning to buffered sender
I260425 15:35:25.576740 1099 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r95/2:/Table/106/1/‹-2›{‹7247›…-‹4895›…},raft] 125  rejected lease request repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request; current lease repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request with repl=(n2,s2):2 seq=3 start=1777131325.384264563,0 type=LeaseExpiration exp=1777131331.532929433,0 pro=1777131325.532929433,0 acq=Request: ‹proposed under invalid lease›
I260425 15:35:27.377211 61227 15@kv/kvserver/rangefeed/unbuffered_registration.go:305 ⋮ [T1,Vsystem,n2,s2,r66/3:/Table/{63-80},rangefeed] 126  no non-empty checkpoint found in 1 event(s) before transitioning to buffered sender
I260425 15:38:14.220687 1014 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r90/2:/Table/106/1/{‹57023›…-‹71185›…},raft] 127  rejected lease request repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request; current lease repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request; err: cannot replace lease repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request with repl=(n2,s2):2 seq=7 start=1777131494.013440231,0 type=LeaseExpiration exp=1777131500.207235953,0 pro=1777131494.207235953,0 acq=Request: ‹proposed under invalid lease›
I260425 15:55:47.905717 1012 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n2,s2,r98/2:/Table/106/1/{‹87515›…-‹19991›…},raft] 128  rejected lease request repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request; current lease repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request; err: cannot replace lease repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request with repl=(n3,s3):3 seq=4 start=1777130954.192813709,0 type=LeaseExpiration exp=1777132553.795397939,0 pro=1777132547.795397939,0 acq=Request: ‹proposed under invalid lease›
I260425 15:58:49.718055 977 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r96/2:/Table/106/1/{‹19991›…-‹31949›…},raft] 129  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=2.6 KiB (10), apply-write-bytes=1.7 KiB] pebble stats: [commit-wait 56ns sem 162ns]; node might be overloaded
I260425 15:58:49.718125 1052 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r84/2:/Table/106{-/1/‹-806›…},raft] 130  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=5.0 KiB, append-ent=4.2 KiB (16), apply=1.9 KiB (8 in 3 batches), apply-write-bytes=1.2 KiB] pebble stats: [commit-wait 154ns wal-rot 594.171277ms sem 249ns]; node might be overloaded
I260425 15:58:49.718121 1076 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r85/2:/Table/106/1/{‹-2489›…-‹87515›…},raft] 131  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=694 B, append-ent=532 B (2), apply=3.1 KiB (12), apply-write-bytes=2.0 KiB] pebble stats: [commit-wait 100ns sem 107ns]; node might be overloaded
I260425 15:58:49.718192 1105 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r95/2:/Table/106/1/‹-›{‹27247›…-‹14876›…},raft] 132  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=650 B, append-ent=532 B (2), ] pebble stats: [commit-wait 98ns sem 174ns]; node might be overloaded
I260425 15:58:49.718264 1100 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r87/2:/Table/106/1/‹-›{‹69747›…-‹58865›…},raft] 133  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=329 B, append-ent=265 B (1), ] pebble stats: [commit-wait 63ns sem 157ns]; node might be overloaded
I260425 15:58:49.718468 973 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r104/2:/Table/106/1/{‹71185›…-‹81719›…},raft] 134  raft ready handling: 0.59s [append=0.00s, apply=0.00s, other=0.00s], wrote [append-batch=56 B, apply=798 B (3)] pebble stats: [commit-wait 64ns sem 148ns]; node might be overloaded
I260425 15:58:49.718586 999 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r97/2:/Table/106/1/{‹31949›…-‹43902›…},raft] 135  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=646 B, append-ent=530 B (2), ] pebble stats: [commit-wait 74ns sem 257ns]; node might be overloaded
I260425 15:58:49.718625 1042 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r91/2:/Table/106/1/‹5›{‹22842›…-‹70235›…},raft] 136  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=963 B, append-ent=795 B (3), ] pebble stats: [commit-wait 79ns sem 142ns]; node might be overloaded
I260425 15:58:49.718718 992 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r105/2:/Table/106/1/‹-›{‹14876›…-‹24895›…},raft] 137  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=1.8 KiB (7)] pebble stats: [commit-wait 140ns sem 263ns]; node might be overloaded
I260425 15:58:49.718801 1002 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r106/2:/{Table/106/1/…-Max},raft] 138  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=1.3 KiB, append-ent=1.0 KiB (4), apply=2.1 KiB (8)] pebble stats: [commit-wait 73.237µs sem 240ns]; node might be overloaded
I260425 15:58:49.718876 1087 15@kv/kvserver/store_raft.go:776 ⋮ [T1,Vsystem,n2,s2,r86/2:/Table/106/1/‹-›{‹47299›…-‹27247›…},raft] 139  raft ready handling: 0.59s [append=0.00s, apply=0.00s, sync=0.59s, other=0.00s], wrote [append-batch=3.2 KiB, append-ent=2.6 KiB (10), apply=266 B (1), apply-write-bytes=174 B] pebble stats: [commit-wait 67ns sem 137ns]; node might be overloaded
