I260425 12:04:01.363355 97 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 12:04:01
I260425 12:04:25.959743 7077 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r29/1:/Table/2{5-6}] 234  adding voter n2,s2: [1*:13]
I260425 12:04:25.959955 7077 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r29/1:/Table/2{5-6}] 235  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r29:/Table/2{5-6} [(n1,s1):1, next=2, gen=0]
I260425 12:04:26.034294 7077 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r29/1:/Table/2{5-6}] 236  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:26.166126 7036 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r29/1:/Table/2{5-6}] 237  streamed snapshot 44e37f55 at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 4.8 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.06s
I260425 12:04:26.427280 7077 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r29/1:/Table/2{5-6}] 238  change replicas (add [(n2,s2):2] remove []): existing descriptor r29:/Table/2{5-6} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:26.487626 7077 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r29/1:/Table/2{5-6}] 239  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:26.563892 6944 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r39/1:/Table/3{5-6}] 240  adding voter n3,s3: [1*:13]
I260425 12:04:26.564104 6944 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r39/1:/Table/3{5-6}] 241  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r39:/Table/3{5-6} [(n1,s1):1, next=2, gen=0]
I260425 12:04:26.645781 6944 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r39/1:/Table/3{5-6}] 242  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:26.758550 7051 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r39/1:/Table/3{5-6}] 243  streamed snapshot dd85e933 at applied index 15 to (n3,s3):2LEARNER with 606 B in 0.00s @ 3.8 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:26.973143 6944 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r39/1:/Table/3{5-6}] 244  change replicas (add [(n3,s3):2] remove []): existing descriptor r39:/Table/3{5-6} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:27.030435 6944 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r39/1:/Table/3{5-6}] 245  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:27.104691 7118 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r38/1:/Table/3{4-5}] 246  adding voter n3,s3: [1*:13]
I260425 12:04:27.104901 7118 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r38/1:/Table/3{4-5}] 247  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r38:/Table/3{4-5} [(n1,s1):1, next=2, gen=0]
I260425 12:04:27.183663 7118 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r38/1:/Table/3{4-5}] 248  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:27.302983 7016 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r38/1:/Table/3{4-5}] 249  streamed snapshot 736e72c9 at applied index 15 to (n3,s3):2LEARNER with 606 B in 0.00s @ 4.6 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:27.375437 7242 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r17/1:/Table/1{3-4}] 250  transferring lease to n3,s3 usage=[batches/s=4.0 request_cpu/s=529µs raft_cpu/s=623µs write(keys)/s=21.4 write(bytes)/s=2.4 KiB read(keys)/s=0.1 read(bytes)/s=2 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118649.128896494,0 pro=1777118643.380218598,0 acq=Request type=LeaseLeader]
I260425 12:04:27.508875 7118 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r38/1:/Table/3{4-5}] 251  change replicas (add [(n3,s3):2] remove []): existing descriptor r38:/Table/3{4-5} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:27.568429 7118 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r38/1:/Table/3{4-5}] 252  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:27.642691 7023 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r42/1:/Table/3{8-9}] 253  adding voter n2,s2: [1*:13]
I260425 12:04:27.643006 7023 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r42/1:/Table/3{8-9}] 254  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r42:/Table/3{8-9} [(n1,s1):1, next=2, gen=0]
I260425 12:04:27.722059 7023 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r42/1:/Table/3{8-9}] 255  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:27.863925 7248 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r42/1:/Table/3{8-9}] 256  streamed snapshot bf154dd3 at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 5.1 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.07s
I260425 12:04:28.236092 7023 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r42/1:/Table/3{8-9}] 257  change replicas (add [(n2,s2):2] remove []): existing descriptor r42:/Table/3{8-9} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:28.308467 7023 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r42/1:/Table/3{8-9}] 258  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:28.359705 7071 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r43/1:/Table/{39-40}] 259  adding voter n3,s3: [1*:29]
I260425 12:04:28.359876 7071 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r43/1:/Table/{39-40}] 260  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r43:/Table/{39-40} [(n1,s1):1, next=2, gen=0]
I260425 12:04:28.375732 7149 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r7/1:/Table/{0-3}] 261  transferring lease to n2,s2 usage=[batches/s=0.5 request_cpu/s=44µs raft_cpu/s=94µs write(keys)/s=0.4 write(bytes)/s=40 B read(keys)/s=0.1 read(bytes)/s=2 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118648.088861155,0 pro=1777118642.325014840,0 acq=Request type=LeaseLeader]
I260425 12:04:28.481325 7071 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r43/1:/Table/{39-40}] 262  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:28.605807 7314 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r43/1:/Table/{39-40}] 263  streamed snapshot 41543ee7 at applied index 32 to (n3,s3):2LEARNER with 1.7 KiB in 0.00s @ 12 MiB/s: kvs=27 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.05s
I260425 12:04:28.819372 7071 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r43/1:/Table/{39-40}] 264  change replicas (add [(n3,s3):2] remove []): existing descriptor r43:/Table/{39-40} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:28.864465 7071 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r43/1:/Table/{39-40}] 265  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:28.938112 7214 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r41/1:/Table/3{7-8}] 266  adding voter n2,s2: [1*:42]
I260425 12:04:28.938336 7214 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r41/1:/Table/3{7-8}] 267  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r41:/Table/3{7-8} [(n1,s1):1, next=2, gen=0]
I260425 12:04:29.015304 7214 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r41/1:/Table/3{7-8}] 268  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:29.156758 7327 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r41/1:/Table/3{7-8}] 269  streamed snapshot 0e71e773 at applied index 44 to (n2,s2):2LEARNER with 1.6 KiB in 0.00s @ 9.1 MiB/s: kvs=22 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.07s
I260425 12:04:29.417051 7214 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r41/1:/Table/3{7-8}] 270  change replicas (add [(n2,s2):2] remove []): existing descriptor r41:/Table/3{7-8} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:29.472569 7214 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r41/1:/Table/3{7-8}] 271  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:29.546873 7377 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r46/1:/Table/4{2-3}] 272  adding voter n3,s3: [1*:14]
I260425 12:04:29.547130 7377 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r46/1:/Table/4{2-3}] 273  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r46:/Table/4{2-3} [(n1,s1):1, next=2, gen=0]
I260425 12:04:29.619216 7377 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r46/1:/Table/4{2-3}] 274  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:29.747130 7349 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r46/1:/Table/4{2-3}] 275  streamed snapshot d406f651 at applied index 16 to (n3,s3):2LEARNER with 606 B in 0.00s @ 5.4 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.05s
I260425 12:04:29.956222 7377 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r46/1:/Table/4{2-3}] 276  change replicas (add [(n3,s3):2] remove []): existing descriptor r46:/Table/4{2-3} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:30.005062 7377 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r46/1:/Table/4{2-3}] 277  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:30.076513 7383 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r48/1:/Table/4{4-5}] 278  adding voter n2,s2: [1*:13]
I260425 12:04:30.076801 7383 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r48/1:/Table/4{4-5}] 279  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r48:/Table/4{4-5} [(n1,s1):1, next=2, gen=0]
I260425 12:04:30.150401 7383 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r48/1:/Table/4{4-5}] 280  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:30.307722 7335 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r48/1:/Table/4{4-5}] 281  streamed snapshot 1e4f48f8 at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 4.4 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.08s
I260425 12:04:30.376331 7057 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r33/1:/{Table/29-NamespaceTab…}] 282  transferring lease to n2,s2 usage=[batches/s=0.4 request_cpu/s=49µs raft_cpu/s=96µs write(keys)/s=0.4 write(bytes)/s=43 B read(keys)/s=0.1 read(bytes)/s=2 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118651.573787961,0 pro=1777118645.747609466,0 acq=Request type=LeaseLeader]
I260425 12:04:30.668178 7383 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r48/1:/Table/4{4-5}] 283  change replicas (add [(n2,s2):2] remove []): existing descriptor r48:/Table/4{4-5} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:30.720005 7383 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r48/1:/Table/4{4-5}] 284  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:30.797111 7387 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r40/1:/Table/3{6-7}] 285  adding voter n3,s3: [1*:13]
I260425 12:04:30.797354 7387 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r40/1:/Table/3{6-7}] 286  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r40:/Table/3{6-7} [(n1,s1):1, next=2, gen=0]
I260425 12:04:30.869077 7387 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r40/1:/Table/3{6-7}] 287  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:30.987291 7448 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r40/1:/Table/3{6-7}] 288  streamed snapshot 51994d3e at applied index 15 to (n3,s3):2LEARNER with 606 B in 0.00s @ 3.0 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:31.198177 7387 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r40/1:/Table/3{6-7}] 289  change replicas (add [(n3,s3):2] remove []): existing descriptor r40:/Table/3{6-7} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:31.251566 7387 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r40/1:/Table/3{6-7}] 290  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:31.325776 7432 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r45/1:/Table/4{1-2}] 291  adding voter n3,s3: [1*:13]
I260425 12:04:31.325967 7432 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r45/1:/Table/4{1-2}] 292  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r45:/Table/4{1-2} [(n1,s1):1, next=2, gen=0]
I260425 12:04:31.401828 7432 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r45/1:/Table/4{1-2}] 293  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:31.515339 7573 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r45/1:/Table/4{1-2}] 294  streamed snapshot 9e1394ae at applied index 15 to (n3,s3):2LEARNER with 606 B in 0.00s @ 3.0 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:31.725056 7432 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r45/1:/Table/4{1-2}] 295  change replicas (add [(n3,s3):2] remove []): existing descriptor r45:/Table/4{1-2} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:31.786636 7432 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r45/1:/Table/4{1-2}] 296  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:31.863826 7499 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r49/1:/Table/4{5-6}] 297  adding voter n2,s2: [1*:13]
I260425 12:04:31.864015 7499 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r49/1:/Table/4{5-6}] 298  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r49:/Table/4{5-6} [(n1,s1):1, next=2, gen=0]
I260425 12:04:31.940632 7499 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r49/1:/Table/4{5-6}] 299  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:32.071171 7562 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r49/1:/Table/4{5-6}] 300  streamed snapshot 6f2d34ee at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 5.4 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.05s
I260425 12:04:32.333022 7499 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r49/1:/Table/4{5-6}] 301  change replicas (add [(n2,s2):2] remove []): existing descriptor r49:/Table/4{5-6} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:32.377132 7618 13@kv/kvserver/lease_queue.go:149 ⋮ [T1,Vsystem,n1,lease,s1,r48/1:/Table/4{4-5}] 302  transferring lease to n2,s2 usage=[batches/s=0.4 request_cpu/s=51µs raft_cpu/s=97µs write(keys)/s=0.4 write(bytes)/s=42 B read(keys)/s=0.1 read(bytes)/s=2 B], lease=[repl=(n1,s1):1 seq=1 start=0,0 type=LeaseLeader term=6 min-exp=1777118653.326381704,0 pro=1777118647.476550574,0 acq=Request type=LeaseLeader]
I260425 12:04:32.406336 7499 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r49/1:/Table/4{5-6}] 303  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:32.474861 7636 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r47/1:/Table/4{3-4}] 304  adding voter n2,s2: [1*:13]
I260425 12:04:32.475019 7636 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r47/1:/Table/4{3-4}] 305  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r47:/Table/4{3-4} [(n1,s1):1, next=2, gen=0]
I260425 12:04:32.545692 7636 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r47/1:/Table/4{3-4}] 306  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:32.743840 7583 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r47/1:/Table/4{3-4}] 307  streamed snapshot 426cde86 at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 4.4 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.12s
I260425 12:04:33.089095 7636 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r47/1:/Table/4{3-4}] 308  change replicas (add [(n2,s2):2] remove []): existing descriptor r47:/Table/4{3-4} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:33.162524 7636 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r47/1:/Table/4{3-4}] 309  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:33.230658 7609 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r53/1:/Table/5{0-1}] 310  adding voter n2,s2: [1*:13]
I260425 12:04:33.230829 7609 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r53/1:/Table/5{0-1}] 311  change replicas (add [(n2,s2):2LEARNER] remove []): existing descriptor r53:/Table/5{0-1} [(n1,s1):1, next=2, gen=0]
I260425 12:04:33.304381 7609 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r53/1:/Table/5{0-1}] 312  proposing SIMPLE(l2) [(n2,s2):2LEARNER]: after=[(n1,s1):1 (n2,s2):2LEARNER] next=3
I260425 12:04:33.491730 7762 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r53/1:/Table/5{0-1}] 313  streamed snapshot cfee0116 at applied index 15 to (n2,s2):2LEARNER with 606 B in 0.00s @ 4.3 MiB/s: kvs=10 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.11s
I260425 12:04:33.837174 7609 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r53/1:/Table/5{0-1}] 314  change replicas (add [(n2,s2):2] remove []): existing descriptor r53:/Table/5{0-1} [(n1,s1):1, (n2,s2):2LEARNER, next=3, gen=1]
I260425 12:04:33.932615 7609 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r53/1:/Table/5{0-1}] 315  proposing SIMPLE(v2) [(n2,s2):2]: after=[(n1,s1):1 (n2,s2):2] next=3
I260425 12:04:33.976895 7729 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r44/1:/Table/4{0-1}] 316  adding voter n3,s3: [1*:15]
I260425 12:04:33.977051 7729 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r44/1:/Table/4{0-1}] 317  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r44:/Table/4{0-1} [(n1,s1):1, next=2, gen=0]
I260425 12:04:34.051507 7729 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r44/1:/Table/4{0-1}] 318  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:34.165796 7800 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r44/1:/Table/4{0-1}] 319  streamed snapshot 5a0993b9 at applied index 17 to (n3,s3):2LEARNER with 690 B in 0.00s @ 5.2 MiB/s: kvs=12 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.04s
I260425 12:04:34.471199 7729 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r44/1:/Table/4{0-1}] 320  change replicas (add [(n3,s3):2] remove []): existing descriptor r44:/Table/4{0-1} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:34.511440 7729 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r44/1:/Table/4{0-1}] 321  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:34.585628 7888 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r52/1:/Table/{48-50}] 322  adding voter n3,s3: [1*:13]
I260425 12:04:34.585846 7888 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r52/1:/Table/{48-50}] 323  change replicas (add [(n3,s3):2LEARNER] remove []): existing descriptor r52:/Table/{48-50} [(n1,s1):1, next=2, gen=0]
I260425 12:04:34.657983 7888 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r52/1:/Table/{48-50}] 324  proposing SIMPLE(l2) [(n3,s3):2LEARNER]: after=[(n1,s1):1 (n3,s3):2LEARNER] next=3
I260425 12:04:34.759973 7895 13@kv/kvserver/store_snapshot.go:895 ⋮ [T1,Vsystem,n1,s1,r52/1:/Table/{48-50}] 325  streamed snapshot 376c15fd at applied index 15 to (n3,s3):2LEARNER with 642 B in 0.00s @ 5.0 MiB/s: kvs=11 rangeKVs=0 sharedSSTs=0, externalSSTs=0, rate-limit: 32 MiB/s, queued: 0.03s
I260425 12:04:35.022275 7888 13@kv/kvserver/replica_command.go:2528 ⋮ [T1,Vsystem,n1,replicate,s1,r52/1:/Table/{48-50}] 326  change replicas (add [(n3,s3):2] remove []): existing descriptor r52:/Table/{48-50} [(n1,s1):1, (n3,s3):2LEARNER, next=3, gen=1]
I260425 12:04:35.078657 7888 13@kv/kvserver/replica_raft.go:429 ⋮ [T1,Vsystem,n1,s1,r52/1:/Table/{48-50}] 327  proposing SIMPLE(v2) [(n3,s3):2]: after=[(n1,s1):1 (n3,s3):2] next=3
I260425 12:04:35.147830 7856 13@kv/kvserver/allocator/plan/replicate.go:421 ⋮ [T1,Vsystem,n1,replicate,s1,r50/1:/Table/4{6-7}] 328  adding voter n2,s2: [1*:16]
